,nid,TP,FP,TN,FN,sensitivity,specificity,accuracy,in_count,out_count,threshold
8150,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.61
8282,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.62
8414,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.63
8454,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.64
8546,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.64
8586,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.65
8678,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.65
8718,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.66
8810,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.66
8850,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.67
8942,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.67
8982,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.68
9074,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.68
9114,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.69
9206,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.69
9246,trm_557b48e337218,0,5,83,4,0,0.9431818182,0.902173913,4,88,0.7
9338,trm_5519b7525d7a2,2,7,81,2,0.5,0.9204545455,0.902173913,4,88,0.7
6975,trm_55ef687f48a9d,3,7,80,2,0.6,0.9195402299,0.902173913,5,87,0.52
7107,trm_55ef687f48a9d,3,7,80,2,0.6,0.9195402299,0.902173913,5,87,0.53
7239,trm_55ef687f48a9d,3,7,80,2,0.6,0.9195402299,0.902173913,5,87,0.54
8985,trm_4a3fd79d0af66,5,9,78,0,1,0.8965517241,0.902173913,5,87,0.68
8989,trm_4a3fd79d0a613,5,9,78,0,1,0.8965517241,0.902173913,5,87,0.68
9117,trm_4a3fd79d0af66,5,9,78,0,1,0.8965517241,0.902173913,5,87,0.69
9121,trm_4a3fd79d0a613,5,9,78,0,1,0.8965517241,0.902173913,5,87,0.69
9249,trm_4a3fd79d0af66,5,9,78,0,1,0.8965517241,0.902173913,5,87,0.7
9253,trm_4a3fd79d0a613,5,9,78,0,1,0.8965517241,0.902173913,5,87,0.7
9419,trm_4a3fd79d0a30c,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.71
9444,trm_557b4b154e0d9,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.71
9551,trm_4a3fd79d0a30c,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.72
9576,trm_557b4b154e0d9,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.72
10965,trm_4a3fd79d0af66,1,5,82,4,0.2,0.9425287356,0.902173913,5,87,0.83
10969,trm_4a3fd79d0a613,1,5,82,4,0.2,0.9425287356,0.902173913,5,87,0.83
11097,trm_4a3fd79d0af66,1,5,82,4,0.2,0.9425287356,0.902173913,5,87,0.84
11101,trm_4a3fd79d0a613,1,5,82,4,0.2,0.9425287356,0.902173913,5,87,0.84
11625,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.88
11629,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.88
11757,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.89
11761,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.89
11889,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.9
11893,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.9
12021,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.91
12025,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.91
12153,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.92
12157,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.92
12285,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.93
12289,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.93
12417,trm_4a3fd79d0af66,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.94
12421,trm_4a3fd79d0a613,0,4,83,5,0,0.9540229885,0.902173913,5,87,0.94
7544,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.57
7641,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.57
7676,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.58
7773,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.58
7808,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.59
7905,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.59
7940,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.6
8037,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.6
8072,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.61
8169,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.61
8204,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.62
8301,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.62
8336,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.63
8433,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.63
8468,trm_4a3fd79d0b13d,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.64
8565,trm_4a3fd79d0b392,3,6,80,3,0.5,0.9302325581,0.902173913,6,86,0.64
9779,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.74
9907,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.75
9911,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.75
10039,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.76
10043,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.76
10171,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.77
10175,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.77
10303,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.78
10307,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.78
10435,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.79
10439,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.79
10562,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.8
10565,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.8
10567,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.8
10571,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.8
10694,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.81
10697,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.81
10699,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.81
10703,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.81
10826,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.82
10829,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.82
10831,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.82
10835,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.82
10958,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.83
10961,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.83
10963,trm_557b4891e9265,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.83
10967,trm_4a3fd79d0a33b,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.83
11090,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.84
11093,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.84
11191,trm_557b4aa070c10,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.84
11222,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.85
11225,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.85
11323,trm_557b4aa070c10,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.85
11354,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.86
11357,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.86
11455,trm_557b4aa070c10,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.86
11486,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.87
11489,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.87
11587,trm_557b4aa070c10,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.87
11618,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.88
11621,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.88
11719,trm_557b4aa070c10,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.88
11750,trm_4a3fd79d0a7bb,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.89
11753,trm_557b4993a0fdd,0,3,83,6,0,0.9651162791,0.902173913,6,86,0.89
8229,trm_4a3fd79d0b802,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.62
8260,trm_4a3fd79d0b89e,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.62
8293,trm_568427366401c,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.62
8361,trm_4a3fd79d0b802,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.63
8392,trm_4a3fd79d0b89e,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.63
8425,trm_568427366401c,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.63
8493,trm_4a3fd79d0b802,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.64
8524,trm_4a3fd79d0b89e,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.64
8557,trm_568427366401c,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.64
8625,trm_4a3fd79d0b802,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.65
8656,trm_4a3fd79d0b89e,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.65
8689,trm_568427366401c,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.65
8757,trm_4a3fd79d0b802,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.66
8788,trm_4a3fd79d0b89e,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.66
8821,trm_568427366401c,3,5,80,4,0.4285714286,0.9411764706,0.902173913,7,85,0.66
12035,trm_4a3fd79d0a20c,0,2,83,7,0,0.9764705882,0.902173913,7,85,0.91
12167,trm_4a3fd79d0a20c,0,2,83,7,0,0.9764705882,0.902173913,7,85,0.92
12299,trm_4a3fd79d0a20c,0,2,83,7,0,0.9764705882,0.902173913,7,85,0.93
12668,trm_557b491318742,0,1,83,8,0,0.9880952381,0.902173913,8,84,0.95
12800,trm_557b491318742,0,1,83,8,0,0.9880952381,0.902173913,8,84,0.96
12932,trm_557b491318742,0,1,83,8,0,0.9880952381,0.902173913,8,84,0.97
13064,trm_557b491318742,0,1,83,8,0,0.9880952381,0.902173913,8,84,0.98
13196,trm_557b491318742,0,1,83,8,0,0.9880952381,0.902173913,8,84,0.99
13228,trm_5519b80525e89,0,0,83,9,0,1,0.902173913,9,83,1
3613,trm_557b4b27dfd5e,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.27
3696,trm_557b4b05ae470,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.27
3745,trm_557b4b27dfd5e,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.28
3828,trm_557b4b05ae470,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.28
3842,trm_4a3fd79d0a1d1,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.29
3867,trm_4ee8facd77dfc,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.29
3881,trm_51a690a7492eb,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.29
3974,trm_4a3fd79d0a1d1,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.3
3999,trm_4ee8facd77dfc,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.3
4013,trm_51a690a7492eb,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.3
4106,trm_4a3fd79d0a1d1,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.31
4125,trm_4a3fd79d0afcf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.31
4131,trm_4ee8facd77dfc,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.31
4145,trm_51a690a7492eb,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.31
4243,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.32
4257,trm_4a3fd79d0afcf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.32
4281,trm_559f09a5cdca9,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.32
4326,trm_557b495cdde57,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.32
4375,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.33
4389,trm_4a3fd79d0afcf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.33
4413,trm_559f09a5cdca9,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.33
4458,trm_557b495cdde57,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.33
4505,trm_559f0a5b4cd36,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.34
4507,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.34
4519,trm_56798c5f25b0c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.34
4521,trm_4a3fd79d0afcf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.34
4528,trm_4a3fd79d0a908,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.34
4639,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.35
4653,trm_4a3fd79d0afcf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.35
4771,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.36
4785,trm_4a3fd79d0afcf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.36
4903,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.37
5035,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.38
5167,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.39
5183,trm_557b49ad14adf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.39
5216,trm_557b499fac085,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.39
5269,trm_4c3e04d656f06,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.39
5299,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.4
5315,trm_557b49ad14adf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.4
5348,trm_557b499fac085,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.4
5401,trm_4c3e04d656f06,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.4
5431,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.41
5447,trm_557b49ad14adf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.41
5480,trm_557b499fac085,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.41
5533,trm_4c3e04d656f06,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.41
5563,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.42
5695,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.43
5827,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.44
5959,trm_5159beaf80413,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.45
6062,trm_557b47abe9a34,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.45
6194,trm_557b47abe9a34,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.46
6339,trm_557b494ca540d,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.48
6471,trm_557b494ca540d,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.49
6603,trm_557b494ca540d,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.5
6872,trm_55c298bbe56d5,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.52
7004,trm_55c298bbe56d5,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.53
7103,trm_5678a999f1c19,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.53
7136,trm_55c298bbe56d5,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.54
7184,trm_55ef273a77a86,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.54
7201,trm_557b4bb7cf05b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.54
7235,trm_5678a999f1c19,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.54
7304,trm_557b4acdee820,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.55
7315,trm_55ef1fd2bc418,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.55
7316,trm_55ef273a77a86,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.55
7361,trm_557b48d40d3cf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.55
7367,trm_5678a999f1c19,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.55
7387,trm_4a3fd79d0a17f,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.55
7486,trm_4a3fd79d0b61f,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.56
7488,trm_567982752ff4a,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.56
7493,trm_557b48d40d3cf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.56
7496,trm_4a3fd79d0b64e,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.56
7499,trm_5678a999f1c19,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.56
7519,trm_4a3fd79d0a17f,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.56
7599,trm_558c73f3c8c6f,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.57
7625,trm_557b48d40d3cf,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.57
7651,trm_4a3fd79d0a17f,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.57
7731,trm_558c73f3c8c6f,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.58
7740,trm_557b48aeb7d58,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.58
7779,trm_557b471bc6cd8,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.58
7786,trm_4a3fd79d09af8,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.58
7872,trm_557b48aeb7d58,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.59
7911,trm_557b471bc6cd8,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.59
7994,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.6
8126,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.61
8258,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.62
8390,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.63
8513,trm_55b6b92c1fd76,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.64
8522,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.64
8645,trm_55b6b92c1fd76,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.65
8654,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.65
8777,trm_55b6b92c1fd76,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.66
8786,trm_557b49206928b,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.66
9133,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.69
9265,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.7
9397,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.71
9529,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.72
9661,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.73
9793,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.74
9809,trm_55b6b96e77df6,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.74
9925,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.75
9941,trm_55b6b96e77df6,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.75
10057,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.76
10073,trm_55b6b96e77df6,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.76
10189,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.77
10205,trm_55b6b96e77df6,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.77
10321,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.78
10337,trm_55b6b96e77df6,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.78
10453,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.79
10585,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.8
10717,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.81
10849,trm_55b6b952c1b4c,1,10,81,0,1,0.8901098901,0.8913043478,1,91,0.82
4388,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.33
4520,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.34
4652,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.35
4784,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.36
4916,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.37
5048,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.38
5180,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.39
5312,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.4
5444,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.41
5576,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.42
5708,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.43
5834,trm_557b4a81a4a17,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.44
5840,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.44
5972,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.45
6104,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.46
6236,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.47
6368,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.48
6500,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.49
6632,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.5
6747,trm_559f0986182cc,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.51
6764,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.51
6879,trm_559f0986182cc,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.52
6896,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.52
6924,trm_557b4855a12b4,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.52
7011,trm_559f0986182cc,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.53
7028,trm_557b48a224b95,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.53
7199,trm_4a3fd79d0a723,1,9,81,1,0.5,0.9,0.8913043478,2,90,0.54
7211,trm_558c736199abd,1,9,81,1,0.5,0.9,0.8913043478,2,90,0.54
7345,trm_557b478ce1c24,2,10,80,0,1,0.8888888889,0.8913043478,2,90,0.55
7428,trm_557b4add1837e,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.56
7482,trm_557b4aeaeb744,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.56
7498,trm_557b4b8cd05ca,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.56
7525,trm_557b493133416,1,9,81,1,0.5,0.9,0.8913043478,2,90,0.57
7560,trm_557b4add1837e,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.57
7574,trm_55c6f87595b39,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.57
7582,trm_557b4af7cc1cb,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.57
7594,trm_557b477b4a15f,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.57
7610,trm_55ef3ba010121,2,10,80,0,1,0.8888888889,0.8913043478,2,90,0.57
7614,trm_557b4aeaeb744,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.57
7630,trm_557b4b8cd05ca,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.57
7657,trm_557b493133416,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.58
7692,trm_557b4add1837e,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.58
7742,trm_55ef3ba010121,2,10,80,0,1,0.8888888889,0.8913043478,2,90,0.58
7789,trm_557b493133416,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.59
7824,trm_557b4add1837e,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.59
7874,trm_55ef3ba010121,2,10,80,0,1,0.8888888889,0.8913043478,2,90,0.59
7921,trm_557b493133416,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.6
7938,trm_4a3fd79d09902,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.6
7956,trm_557b4add1837e,0,8,82,2,0,0.9111111111,0.8913043478,2,90,0.6
